Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-05,2004,2,5,,-27.8,,-29.2,,-28.5,,46.5,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-06,2004,2,6,,-27.4,,-28.7,,-28.1,,46.1,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-07,2004,2,7,,-27.1,,-30.2,,-28.7,,46.7,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-08,2004,2,8,,-29.4,,-32.4,,-30.9,,48.9,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-09,2004,2,9,,-28.9,,-34.1,,-31.5,,49.5,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-10,2004,2,10,,-18.3,,-29.4,,-23.9,,41.9,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-11,2004,2,11,,-17.4,,-23.4,,-20.4,,38.4,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-12,2004,2,12,,-22.5,,-29.9,,-26.2,,44.2,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-13,2004,2,13,,-29.4,,-34.7,,-32.1,,50.1,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-14,2004,2,14,,-30.1,,-36.8,,-33.5,,51.5,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-15,2004,2,15,,-27.5,,-32.3,,-29.9,,47.9,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-16,2004,2,16,,-26,,-30.1,,-28.1,,46.1,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-17,2004,2,17,,-30.1,,-35.2,,-32.7,,50.7,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-18,2004,2,18,,-34.1,,-39,,-36.6,,54.6,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-19,2004,2,19,,-33.6,,-40,,-36.8,,54.8,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-20,2004,2,20,,-30.3,,-37.5,,-33.9,,51.9,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-21,2004,2,21,,-25.2,,-35.2,,-30.2,,48.2,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-22,2004,2,22,,-25,,-29.9,,-27.5,,45.5,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-23,2004,2,23,,-24.1,,-27.1,,-25.6,,43.6,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-24,2004,2,24,,,M,-29,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-25,2004,2,25,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-26,2004,2,26,,-30.3,,-33.7,,-32,,50,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-27,2004,2,27,,-33.5,,-39.8,,-36.7,,54.7,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-28,2004,2,28,,-33.7,,-39.9,,-36.8,,54.8,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-02-29,2004,2,29,,-33.1,,-36.7,,-34.9,,52.9,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-01,2004,3,1,,-28.6,,-36.1,,-32.4,,50.4,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-02,2004,3,2,,-25.7,,-35.5,,-30.6,,48.6,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-03,2004,3,3,,-24.2,,-33.3,,-28.8,,46.8,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-04,2004,3,4,,-26.6,,-33.8,,-30.2,,48.2,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-05,2004,3,5,,-27,,-35.9,,-31.5,,49.5,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-06,2004,3,6,,-31.8,,-37.8,,-34.8,,52.8,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-07,2004,3,7,,-31,,-40.5,,-35.8,,53.8,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-08,2004,3,8,,-25.4,,-38.4,,-31.9,,49.9,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-09,2004,3,9,,-29.6,,-36.3,,-33,,51,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-10,2004,3,10,,-24.9,,-36.9,,-30.9,,48.9,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-11,2004,3,11,,-22.6,,-32.5,,-27.6,,45.6,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-12,2004,3,12,,-24.6,,-31.6,,-28.1,,46.1,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-13,2004,3,13,,-23.7,,-32.2,,-28,,46,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-14,2004,3,14,,-20.2,,-24.8,,-22.5,,40.5,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-15,2004,3,15,,-18.8,,-27.2,,-23,,41,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-16,2004,3,16,,-20.5,,-25.5,,-23,,41,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-17,2004,3,17,,-21.8,,-26.6,,-24.2,,42.2,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-18,2004,3,18,,-21.6,,-30.7,,-26.2,,44.2,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-19,2004,3,19,,-28.5,,-34,,-31.3,,49.3,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-20,2004,3,20,,-6.1,,-30.7,,-18.4,,36.4,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-21,2004,3,21,,-6,,-14.9,,-10.5,,28.5,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-22,2004,3,22,,-2.2,,-17.6,,-9.9,,27.9,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-23,2004,3,23,,-17.6,,-34.3,,-26,,44,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-24,2004,3,24,,-28.7,,-39.7,,-34.2,,52.2,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-25,2004,3,25,,-26,,-39,,-32.5,,50.5,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-26,2004,3,26,,-25.2,,-34.1,,-29.7,,47.7,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-27,2004,3,27,,-25,,-38.8,,-31.9,,49.9,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-28,2004,3,28,,-25.5,,-35,,-30.3,,48.3,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-29,2004,3,29,,-25.4,,-29,,-27.2,,45.2,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-30,2004,3,30,,-25.9,,-28.9,,-27.4,,45.4,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-03-31,2004,3,31,,-22.7,,-25.9,,-24.3,,42.3,,0,,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-01,2004,4,1,,-21.7,,-25.4,,-23.6,,41.6,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-02,2004,4,2,,-21.3,,-30,,-25.7,,43.7,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-03,2004,4,3,,-19.5,,-23.8,,-21.7,,39.7,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-04,2004,4,4,,-22.1,,-25.7,,-23.9,,41.9,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-05,2004,4,5,,-17,,-24.3,,-20.7,,38.7,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-06,2004,4,6,,-11.5,,-22.5,,-17,,35,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-07,2004,4,7,,-9.1,,-24.5,,-16.8,,34.8,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-08,2004,4,8,,-8.6,,-20,,-14.3,,32.3,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-09,2004,4,9,,-6.3,,-19.4,,-12.9,,30.9,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-10,2004,4,10,,-12.8,,-19.9,,-16.4,,34.4,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-11,2004,4,11,,-12.6,,-22.1,,-17.4,,35.4,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-12,2004,4,12,,-18.8,,-25.1,,-22,,40,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-13,2004,4,13,,-11.9,,-25.8,,-18.9,,36.9,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-14,2004,4,14,,-11.2,,-17.2,,-14.2,,32.2,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-15,2004,4,15,,-12.5,,-22.9,,-17.7,,35.7,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-16,2004,4,16,,-16.7,,-24.3,,-20.5,,38.5,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-17,2004,4,17,,-16.7,,-23.8,,-20.3,,38.3,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-18,2004,4,18,,-14.7,,-24.7,,-19.7,,37.7,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-19,2004,4,19,,-14.7,,-23.4,,-19.1,,37.1,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-20,2004,4,20,,-13.2,,-24.3,,-18.8,,36.8,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-21,2004,4,21,,-15.4,,-25.9,,-20.7,,38.7,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-22,2004,4,22,,-15,,-24,,-19.5,,37.5,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-23,2004,4,23,,-9.9,,-21.5,,-15.7,,33.7,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-24,2004,4,24,,-9.2,,-20.2,,-14.7,,32.7,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-25,2004,4,25,,-12,,-19.2,,-15.6,,33.6,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-26,2004,4,26,,-7.9,,-19.8,,-13.9,,31.9,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-27,2004,4,27,,-6.3,,-14.4,,-10.4,,28.4,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-28,2004,4,28,,-3.8,,-10,,-6.9,,24.9,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-29,2004,4,29,,0,,-15.3,,-7.7,,25.7,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-04-30,2004,4,30,,-6.5,,-13.2,,-9.9,,27.9,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-01,2004,5,1,,-6.9,,-14.9,,-10.9,,28.9,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-02,2004,5,2,,2.6,,-19.6,,-8.5,,26.5,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-03,2004,5,3,,-1.6,,-6.3,,-4,,22,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-04,2004,5,4,,-6.3,,-9.7,,-8,,26,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-05,2004,5,5,,-6.2,,-10.7,,-8.5,,26.5,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-06,2004,5,6,,-9.5,,-13.5,,-11.5,,29.5,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-07,2004,5,7,,-9.8,,-14.9,,-12.4,,30.4,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-08,2004,5,8,,-10.1,,-18,,-14.1,,32.1,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-09,2004,5,9,,-6.2,,-16.1,,-11.2,,29.2,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-10,2004,5,10,,-0.5,,-15.4,,-8,,26,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-11,2004,5,11,,0.6,,-8.1,,-3.8,,21.8,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-12,2004,5,12,,1.4,,-10.4,,-4.5,,22.5,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-13,2004,5,13,,-4,,-11,,-7.5,,25.5,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-14,2004,5,14,,-7.1,,-14.4,,-10.8,,28.8,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-15,2004,5,15,,-4.3,,-10.7,,-7.5,,25.5,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-16,2004,5,16,,-4.2,,-11,,-7.6,,25.6,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-17,2004,5,17,,-7,,-10,,-8.5,,26.5,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-18,2004,5,18,,-4.6,,-10.6,,-7.6,,25.6,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-19,2004,5,19,,4,,-5.6,,-0.8,,18.8,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-20,2004,5,20,,1.8,,-2.9,,-0.6,,18.6,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-21,2004,5,21,,0.5,,-2.1,,-0.8,,18.8,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-22,2004,5,22,,4.2,,-2.3,,1,,17,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-23,2004,5,23,,6.1,,-1,,2.6,,15.4,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-24,2004,5,24,,1.7,,-0.6,,0.6,,17.4,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-25,2004,5,25,,0.2,,-2.1,,-1,,19,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-26,2004,5,26,,-2.1,,-4.3,,-3.2,,21.2,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-27,2004,5,27,,2,,-6.1,,-2.1,,20.1,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-28,2004,5,28,,3.5,,0,,1.8,,16.2,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-29,2004,5,29,,2.3,,,Y,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-30,2004,5,30,,0.6,,-2.2,,-0.8,,18.8,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-05-31,2004,5,31,,2.5,,-1.8,,0.4,,17.6,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-01,2004,6,1,,6.9,,-0.6,,3.2,,14.8,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-02,2004,6,2,,4.1,,-0.8,,1.7,,16.3,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-03,2004,6,3,,0.5,,-1.3,,-0.4,,18.4,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-04,2004,6,4,,1.5,,-1,,0.3,,17.7,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-05,2004,6,5,,4.1,,-1.6,,1.3,,16.7,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-06,2004,6,6,,1.8,,-0.6,,0.6,,17.4,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-07,2004,6,7,,3.2,,-1.2,,1,,17,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-08,2004,6,8,,3.6,,-1.7,,1,,17,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-09,2004,6,9,,3.5,,-0.9,,1.3,,16.7,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-10,2004,6,10,,2.1,,-1,,0.6,,17.4,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-11,2004,6,11,,3.9,,1.3,,2.6,,15.4,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-12,2004,6,12,,6.6,,2.4,,4.5,,13.5,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-13,2004,6,13,,8.2,,2.9,,5.6,,12.4,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-14,2004,6,14,,4.5,,1.4,,3,,15,,0,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2004-06-15,2004,6,15,,5.1,,0.4,,2.8,,15.2,,0,,,,,,,,,,,,,
