Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-01,2001,1,1,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-02,2001,1,2,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-03,2001,1,3,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-04,2001,1,4,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-05,2001,1,5,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-06,2001,1,6,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-07,2001,1,7,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-08,2001,1,8,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-09,2001,1,9,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-10,2001,1,10,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-11,2001,1,11,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-12,2001,1,12,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-13,2001,1,13,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-14,2001,1,14,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-15,2001,1,15,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-16,2001,1,16,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-17,2001,1,17,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-18,2001,1,18,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-19,2001,1,19,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-20,2001,1,20,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-21,2001,1,21,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-22,2001,1,22,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-23,2001,1,23,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-24,2001,1,24,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-25,2001,1,25,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-26,2001,1,26,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-27,2001,1,27,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-28,2001,1,28,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-29,2001,1,29,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-30,2001,1,30,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-01-31,2001,1,31,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-01,2001,2,1,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-02,2001,2,2,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-03,2001,2,3,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-04,2001,2,4,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-05,2001,2,5,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-06,2001,2,6,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-07,2001,2,7,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-08,2001,2,8,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-09,2001,2,9,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-10,2001,2,10,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-11,2001,2,11,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-12,2001,2,12,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-13,2001,2,13,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-14,2001,2,14,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-15,2001,2,15,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-16,2001,2,16,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-17,2001,2,17,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-18,2001,2,18,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-19,2001,2,19,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-20,2001,2,20,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-21,2001,2,21,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-22,2001,2,22,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-23,2001,2,23,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-24,2001,2,24,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-25,2001,2,25,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-26,2001,2,26,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-27,2001,2,27,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2001-02-28,2001,2,28,,,,,,,,,,,,,,,,,,,,,,,
