Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-01-20,1997,1,20,,-27.9,,-36.2,,-32.1,,50.1,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-01-21,1997,1,21,,-31.3,,-38.6,,-35,,53,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-01-22,1997,1,22,,-25.1,,-34.9,,-30,,48,,0,,,M,,M,,M,,,11,,32,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-01-23,1997,1,23,,-23,,-26.4,,-24.7,,42.7,,0,,,M,,M,,M,,,30,,43,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-01-24,1997,1,24,,-15.9,,-28.5,,-22.2,,40.2,,0,,,M,,M,,M,,,29,,37,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-01-25,1997,1,25,,-14.5,,-26.5,,-20.5,,38.5,,0,,,M,,M,,M,,,31,,76,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-01-26,1997,1,26,,-23.1,,-25.9,,-24.5,,42.5,,0,,,M,,M,,M,,,33,,78,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-01-27,1997,1,27,,-22.5,,-27.3,,-24.9,,42.9,,0,,,M,,M,,M,,,13,,39,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-01-28,1997,1,28,,-24.4,,-28.6,,-26.5,,44.5,,0,,,M,,M,,M,,,11,,46,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-01-29,1997,1,29,,-20.8,,-28.1,,-24.5,,42.5,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-01-30,1997,1,30,,-21.2,,-24.9,,-23.1,,41.1,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-01-31,1997,1,31,,-20,,-24.5,,-22.3,,40.3,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-01,1997,2,1,,-19.3,,-26.1,,-22.7,,40.7,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-02,1997,2,2,,-20.3,,-26.2,,-23.3,,41.3,,0,,,M,,M,,M,,,33,,69,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-03,1997,2,3,,-22.4,,-30.9,,-26.7,,44.7,,0,,,M,,M,,M,,,12,,43,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-04,1997,2,4,,-16.5,,-22.4,,-19.5,,37.5,,0,,,M,,M,,M,,,12,,52,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-05,1997,2,5,,-17.4,,-21.8,,-19.6,,37.6,,0,,,M,,M,,M,,,12,,37,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-06,1997,2,6,,-16.2,,-20.7,,-18.5,,36.5,,0,,,M,,M,,M,,,8,,33,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-07,1997,2,7,,-17,,-20.6,,-18.8,,36.8,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-08,1997,2,8,,-17.1,,-23.8,,-20.5,,38.5,,0,,,M,,M,,M,,,14,,39,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-09,1997,2,9,,-16.1,,-28.7,,-22.4,,40.4,,0,,,M,,M,,M,,,1,,33,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-10,1997,2,10,,-15.7,,-27.4,,-21.6,,39.6,,0,,,M,,M,,M,,,12,,63,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-11,1997,2,11,,-13.6,,-22.7,,-18.2,,36.2,,0,,,M,,M,,M,,,32,,91,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-12,1997,2,12,,-21.9,,-26.6,,-24.3,,42.3,,0,,,M,,M,,M,,,30,,74,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-13,1997,2,13,,-25.7,,-30.1,,-27.9,,45.9,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-14,1997,2,14,,-27.6,,-29.2,,-28.4,,46.4,,0,,,M,,M,,M,,,10,,43,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-15,1997,2,15,,-27.9,,-29.7,,-28.8,,46.8,,0,,,M,,M,,M,,,11,,37,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-16,1997,2,16,,-29.3,,-31.8,,-30.6,,48.6,,0,,,M,,M,,M,,,12,,32,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-17,1997,2,17,,-26.9,,-31,,-29,,47,,0,,,M,,M,,M,,,12,,56,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-18,1997,2,18,,-27.6,,-30.8,,-29.2,,47.2,,0,,,M,,M,,M,,,14,,50,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-19,1997,2,19,,,M,-31.7,E,,M,,M,,M,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-20,1997,2,20,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-21,1997,2,21,,,M,-27.2,,,M,,M,,M,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-22,1997,2,22,,-22.6,,-26.6,,-24.6,,42.6,,0,,,M,,M,,M,,,31,,46,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-23,1997,2,23,,-20.8,,-23.7,,-22.3,,40.3,,0,,,M,,M,,M,,,31,,54,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-24,1997,2,24,,-20.4,,-24.4,,-22.4,,40.4,,0,,,M,,M,,M,,,34,,44,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-25,1997,2,25,,-17.4,,-24,,-20.7,,38.7,,0,,,M,,M,,M,,,12,,39,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-26,1997,2,26,,-23.6,,-32.6,,-28.1,,46.1,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-27,1997,2,27,,-30.2,,-35.7,,-33,,51,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-02-28,1997,2,28,,-32.3,,-36.7,,-34.5,,52.5,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-01,1997,3,1,,-31,,-34,,-32.5,,50.5,,0,,,M,,M,,M,,,34,,70,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-02,1997,3,2,,-29.4,,-33,,-31.2,,49.2,,0,,,M,,M,,M,,,34,,63,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-03,1997,3,3,,-22.9,,-31.2,,-27.1,,45.1,,0,,,M,,M,,M,,,31,,43,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-04,1997,3,4,,-24,,-31.4,,-27.7,,45.7,,0,,,M,,M,,M,,,36,,43,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-05,1997,3,5,,-26,,-33.6,,-29.8,,47.8,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-06,1997,3,6,,-24.3,,-32.8,,-28.6,,46.6,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-07,1997,3,7,,-31.2,,-34.4,,-32.8,,50.8,,0,,,M,,M,,M,,,33,,37,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-08,1997,3,8,,-28,,-34.1,,-31.1,,49.1,,0,,,M,,M,,M,,,33,,44,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-09,1997,3,9,,-22.4,,-29,,-25.7,,43.7,,0,,,M,,M,,M,,,32,,57,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-10,1997,3,10,,-16.5,,-22.4,,-19.5,,37.5,,0,,,M,,M,,M,,,33,,95,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-11,1997,3,11,,-12.8,,-21.6,,-17.2,,35.2,,0,,,M,,M,,M,,,31,,56,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-12,1997,3,12,,-6.6,,-13.1,,-9.9,,27.9,,0,,,M,,M,,M,,,25,,37,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-13,1997,3,13,,-3.1,,-7.8,,-5.5,,23.5,,0,,,M,,M,,M,,,31,,109,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-14,1997,3,14,,-5.9,,-18,,-12,,30,,0,,,M,,M,,M,,,34,,69,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-15,1997,3,15,,-17.5,,-20.6,,-19.1,,37.1,,0,,,M,,M,,M,,,33,,85,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-16,1997,3,16,,-18.3,,-24.5,,-21.4,,39.4,,0,,,M,,M,,M,,,35,,72,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-17,1997,3,17,,-22.9,,-29.3,,-26.1,,44.1,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-18,1997,3,18,,-26.2,,-30.6,,-28.4,,46.4,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-19,1997,3,19,,-24.4,,-26.4,,-25.4,,43.4,,0,,,M,,M,,M,,,32,,35,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-20,1997,3,20,,-21.3,,-26.2,,-23.8,,41.8,,0,,,M,,M,,M,,,32,,37,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-21,1997,3,21,,-22.4,,-24.5,,-23.5,,41.5,,0,,,M,,M,,M,,,32,,35,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-22,1997,3,22,,-24.5,,-27.8,,-26.2,,44.2,,0,,,M,,M,,M,,,32,,59,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-23,1997,3,23,,-24.4,,-28,,-26.2,,44.2,,0,,,M,,M,,M,,,31,,59,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-24,1997,3,24,,-17.6,,-29.9,,-23.8,,41.8,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-25,1997,3,25,,-17.6,,-24.7,,-21.2,,39.2,,0,,,M,,M,,M,,,31,,65,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-26,1997,3,26,,-22,,-30,,-26,,44,,0,,,M,,M,,M,,,32,,72,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-27,1997,3,27,,-20.5,,-31.3,,-25.9,,43.9,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-28,1997,3,28,,-26.8,,-32.4,,-29.6,,47.6,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-29,1997,3,29,,-22.9,,-35.7,,-29.3,,47.3,,0,,,M,,M,,M,,,30,,63,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-30,1997,3,30,,-22.4,,-29,,-25.7,,43.7,,0,,,M,,M,,M,,,31,,67,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-03-31,1997,3,31,,-24.7,,-30.3,,-27.5,,45.5,,0,,,M,,M,,M,,,31,,59,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-01,1997,4,1,,-23,,-33.7,,-28.4,,46.4,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-02,1997,4,2,,-27.9,,-31.7,,-29.8,,47.8,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-03,1997,4,3,,-25.7,,-32.7,,-29.2,,47.2,,0,,,M,,M,,M,,,13,,43,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-04,1997,4,4,,-14,,-27.9,,-21,,39,,0,,,M,,M,,M,,,13,,69,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-05,1997,4,5,,-7.2,,-15.5,,-11.4,,29.4,,0,,,M,,M,,M,,,12,,76,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-06,1997,4,6,,-1,,-11.2,,-6.1,,24.1,,0,,,M,,M,,M,,,15,,44,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-07,1997,4,7,,-3.7,,-12.6,,-8.2,,26.2,,0,,,M,,M,,M,,,12,,57,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-08,1997,4,8,,-1,,-7.5,,-4.3,,22.3,,0,,,M,,M,,M,,,11,,48,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-09,1997,4,9,,5.4,,-10.6,,-2.6,,20.6,,0,,,M,,M,,M,,,35,,33,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-10,1997,4,10,,0.6,,-11.3,,-5.4,,23.4,,0,,,M,,M,,M,,,32,,57,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-11,1997,4,11,,-7.1,,-14.5,,-10.8,,28.8,,0,,,M,,M,,M,,,1,,32,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-12,1997,4,12,,-8.7,,-20.9,,-14.8,,32.8,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-13,1997,4,13,,-10.9,,-19.9,,-15.4,,33.4,,0,,,M,,M,,M,,,32,,74,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-14,1997,4,14,,-12.6,,-24,,-18.3,,36.3,,0,,,M,,M,,M,,,31,,80,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-15,1997,4,15,,-8.2,,-26.7,,-17.5,,35.5,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-16,1997,4,16,,-12.9,,-21.8,,-17.4,,35.4,,0,,,M,,M,,M,,,31,,72,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-17,1997,4,17,,-12.4,,-23.5,,-18,,36,,0,,,M,,M,,M,,,31,,43,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-18,1997,4,18,,-17.1,,-25.5,,-21.3,,39.3,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-19,1997,4,19,,-14.5,,-24.9,,-19.7,,37.7,,0,,,M,,M,,M,,,14,,59,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-20,1997,4,20,,-14.2,,-25.5,,-19.9,,37.9,,0,,,M,,M,,M,,,30,,33,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-21,1997,4,21,,-13.5,,-25.7,,-19.6,,37.6,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-22,1997,4,22,,,M,-19.3,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-23,1997,4,23,,-3,,-20.4,,-11.7,,29.7,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-24,1997,4,24,,-3.5,,-16.9,,-10.2,,28.2,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-25,1997,4,25,,-1.4,E,,M,,M,,M,,M,,M,,M,,M,,,12,,48,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-26,1997,4,26,,2.3,,-5.7,,-1.7,,19.7,,0,,,M,,M,,M,,,12,,39,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-27,1997,4,27,,1.5,,-3.5,,-1,,19,,0,,,M,,M,,M,,,13,,52,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-28,1997,4,28,,-0.7,,-6.7,,-3.7,,21.7,,0,,,M,,M,,M,,,34,,37,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-29,1997,4,29,,-2.8,,-9.6,,-6.2,,24.2,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-04-30,1997,4,30,,-3.5,,-4.8,,-4.2,,22.2,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-01,1997,5,1,,-4.8,,-7.3,,-6.1,,24.1,,0,,,M,,M,,M,,,32,,39,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-02,1997,5,2,,-4.7,,-8.9,,-6.8,,24.8,,0,,,M,,M,,M,,,14,,32,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-03,1997,5,3,,-3.1,,-6.8,,-5,,23,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-04,1997,5,4,,-6.3,,-9.3,,-7.8,,25.8,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-05,1997,5,5,,-9.1,,-13.6,,-11.4,,29.4,,0,,,M,,M,,M,,,36,,33,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-06,1997,5,6,,-9.8,,-14.7,,-12.3,,30.3,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-07,1997,5,7,,-3.7,,-15.5,,-9.6,,27.6,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-08,1997,5,8,,-10.1,,-16.8,,-13.5,,31.5,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-09,1997,5,9,,-9.1,,-14.5,,-11.8,,29.8,,0,,,M,,M,,M,,,14,,32,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-10,1997,5,10,,-3.9,,-15.3,,-9.6,,27.6,,0,,,M,,M,,M,,,14,,46,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-11,1997,5,11,,-1.7,,-8.9,,-5.3,,23.3,,0,,,M,,M,,M,,,11,,44,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-12,1997,5,12,,-3.5,,-6.4,,-5,,23,,0,,,M,,M,,M,,,12,,54,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-13,1997,5,13,,0,,-8.9,,-4.5,,22.5,,0,,,M,,M,,M,,,11,,59,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-14,1997,5,14,,-0.9,,-4.8,,-2.9,,20.9,,0,,,M,,M,,M,,,11,,48,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-15,1997,5,15,,1.3,,-6.7,,-2.7,,20.7,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-16,1997,5,16,,-1.5,,-4.3,,-2.9,,20.9,,0,,,M,,M,,M,,,12,,32,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-17,1997,5,17,,4.7,,-6.4,,-0.9,,18.9,,0,,,M,,M,,M,,,33,,39,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-18,1997,5,18,,3.7,,0.3,,2,,16,,0,,,M,,M,,M,,,31,,59,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-19,1997,5,19,,9.9,,0.2,,5.1,,12.9,,0,,,M,,M,,M,,,14,,44,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-20,1997,5,20,,9.2,,0.3,,4.8,,13.2,,0,,,M,,M,,M,,,31,,59,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-21,1997,5,21,,0.7,,-1,,-0.2,,18.2,,0,,,M,,M,,M,,,34,,33,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-22,1997,5,22,,0.4,,-3.2,,-1.4,,19.4,,0,,,M,,M,,M,,,3,,39,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-23,1997,5,23,,-0.9,,-7.7,,-4.3,,22.3,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-24,1997,5,24,,-2.9,,-5,,-4,,22,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-25,1997,5,25,,-4.4,,-8.2,,-6.3,,24.3,,0,,,M,,M,,M,,,15,,32,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-26,1997,5,26,,0.4,,-11,,-5.3,,23.3,,0,,,M,,M,,M,,,13,,32,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-27,1997,5,27,,6.8,,-5,,0.9,,17.1,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-28,1997,5,28,,2.4,,-0.7,,0.9,,17.1,,0,,,M,,M,,M,,,32,,37,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-29,1997,5,29,,0.3,,-2.3,,-1,,19,,0,,,M,,M,,M,,,32,,52,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-30,1997,5,30,,-1.5,,-4.9,,-3.2,,21.2,,0,,,M,,M,,M,,,36,,52,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-05-31,1997,5,31,,3.3,,-5.5,,-1.1,,19.1,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-06-01,1997,6,1,,-3.4,,-6.3,,-4.9,,22.9,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-06-02,1997,6,2,,-1,,-7.4,,-4.2,,22.2,,0,,,M,,M,,M,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-06-03,1997,6,3,,0.6,,-4.3,,-1.9,,19.9,,0,,,M,,M,,M,,,12,,39,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-06-04,1997,6,4,,3.8,,-0.4,,1.7,,16.3,,0,,,M,,M,,M,,,10,,52,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-06-05,1997,6,5,,4.4,,0.5,,2.5,,15.5,,0,,,M,,M,,M,,,11,,39,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-06-06,1997,6,6,,5.4,,1.8,,3.6,,14.4,,0,,,M,,M,,M,,,10,,41,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-06-07,1997,6,7,,4.9,,2.5,,3.7,,14.3,,0,,,M,,M,,M,,,12,,35,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-06-08,1997,6,8,,8.1,,1.8,,5,,13,,0,,,M,,M,,M,,,11,,37,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-06-09,1997,6,9,,6.3,,-0.4,,3,,15,,0,,,M,,M,,M,,,34,,70,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-06-10,1997,6,10,,3.2,,0.2,,1.7,,16.3,,0,,,M,,M,,M,,,31,,56,
-138.91,69.57,HERSCHEL ISLAND,2100636,1997-06-11,1997,6,11,,5.3,,-0.2,,2.6,,15.4,,0,,,M,,M,,M,,,10,,39,
