Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-01,2019,1,1,,-8.6,,-14.1,,-11.4,,29.4,,0,,,,,,0,,,,32,,39,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-02,2019,1,2,,-10,,-12.4,,-11.2,,29.2,,0,,,,,,0.4,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-03,2019,1,3,,-8.8,,-14.4,,-11.6,,29.6,,0,,,,,,0.9,,,,31,,58,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-04,2019,1,4,,-14.2,,-20.2,,-17.2,,35.2,,0,,,,,,0,,,,31,,52,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-05,2019,1,5,,-17.8,,-21.1,,-19.5,,37.5,,0,,,,,,0.6,,,,32,,34,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-06,2019,1,6,,-20.1,,-21.2,,-20.7,,38.7,,0,,,,,,0,,,,32,,36,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-07,2019,1,7,,-20.8,,-30,,-25.4,,43.4,,0,,,,,,0.2,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-08,2019,1,8,,-26.6,,-32.1,,-29.4,,47.4,,0,,,,,,0,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-09,2019,1,9,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-10,2019,1,10,,-26.5,,-28.7,,-27.6,,45.6,,0,,,,,,0.2,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-11,2019,1,11,,-25.7,,-28.3,,-27,,45,,0,,,,,,0.9,,,,31,,46,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-12,2019,1,12,,-28.3,,-34.6,,-31.4,,49.4,,0,,,,,,0,,,,31,,49,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-13,2019,1,13,,-26.7,,-29.7,,-28.2,,46.2,,0,,,,,,0.4,,,,13,,63,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-14,2019,1,14,,-27.2,,-28.4,,-27.8,,45.8,,0,,,,,,0,,,,14,,47,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-15,2019,1,15,,-22.4,,-28.4,,-25.4,,43.4,,0,,,,,,0,,,,14,,64,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-16,2019,1,16,,-17.6,,-23.8,,-20.7,,38.7,,0,,,,,,0,,,,14,,62,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-17,2019,1,17,,-17.1,,-23.2,,-20.1,,38.1,,0,,,,,,0,,,,14,,61,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-18,2019,1,18,,-17.3,,-25.7,,-21.5,,39.5,,0,,,,,,0,,,,15,,54,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-19,2019,1,19,,-17,,-24.7,,-20.8,,38.8,,0,,,,,,0.4,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2019-01-20,2019,1,20,,-14,,-19.9,,-17,,35,,0,,,,,,0.7,,,,30,,54,
