Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-138.91,69.57,HERSCHEL ISLAND,2100636,2013-01-01,2013,1,1,,-18.3,,-24.5,,-21.4,,39.4,,0,,,M,,M,0.2,,,,14,,50,
-138.91,69.57,HERSCHEL ISLAND,2100636,2013-01-02,2013,1,2,,-16.3,,-19.9,,-18.1,,36.1,,0,,,M,,M,0.8,,,,11,,50,
-138.91,69.57,HERSCHEL ISLAND,2100636,2013-01-03,2013,1,3,,-14.8,,-21.7,,-18.3,,36.3,,0,,,M,,M,0,,,,13,,32,
-138.91,69.57,HERSCHEL ISLAND,2100636,2013-01-04,2013,1,4,,-14.8,,-23.3,,-19.1,,37.1,,0,,,M,,M,0.2,,,,12,,33,
-138.91,69.57,HERSCHEL ISLAND,2100636,2013-01-05,2013,1,5,,-17.3,,-21.9,,-19.6,,37.6,,0,,,M,,M,0,,,,12,,33,
-138.91,69.57,HERSCHEL ISLAND,2100636,2013-01-06,2013,1,6,,-17.9,,-21.9,,-19.9,,37.9,,0,,,M,,M,0.2,,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,2013-01-07,2013,1,7,,-18.9,,-28.8,,-23.9,,41.9,,0,,,M,,M,0,,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,2013-01-08,2013,1,8,,-19.2,,-25.3,,-22.3,,40.3,,0,,,M,,M,0,,,,30,,50,
-138.91,69.57,HERSCHEL ISLAND,2100636,2013-01-09,2013,1,9,,-18.1,,-22.8,,-20.5,,38.5,,0,,,M,,M,0.2,,,,31,,74,
-138.91,69.57,HERSCHEL ISLAND,2100636,2013-01-10,2013,1,10,,-22.8,,-28.1,,-25.5,,43.5,,0,,,M,,M,0,,,,,,<31,
-138.91,69.57,HERSCHEL ISLAND,2100636,2013-01-11,2013,1,11,,-26.7,,-32.2,,-29.5,,47.5,,0,,,M,,M,0,,,,,,<31,
