Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-01-28,2022,1,28,,-24.5,,-27,,-25.7,,43.7,,0,,,,,,,M,,,31,,45,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-01-29,2022,1,29,,-18.7,,-24.8,,-21.7,,39.7,,0,,,,,,0.2,,,,31,,66,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-01-30,2022,1,30,,-14.9,,-18.7,,-16.8,,34.8,,0,,,,,,1.1,,,,31,,66,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-01-31,2022,1,31,,-15,,-20.7,,-17.8,,35.8,,0,,,,,,0.9,,,,32,,55,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-01,2022,2,1,,-20.7,,-26.1,,-23.4,,41.4,,0,,,,,,0.2,,,,31,,40,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-02,2022,2,2,,-24.3,,-28.6,,-26.4,,44.4,,0,,,,,,4,,,,33,,56,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-03,2022,2,3,,-24,,-30,,-27,,45,,0,,,,,,0.9,,,,32,,40,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-04,2022,2,4,,-27.8,,-32,,-29.9,,47.9,,0,,,,,,,M,,,32,,39,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-05,2022,2,5,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-06,2022,2,6,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-07,2022,2,7,,-32.1,,-35.4,,-33.8,,51.8,,0,,,,,,13,,,,30,,57,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-08,2022,2,8,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-09,2022,2,9,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-10,2022,2,10,,-26.6,,-31.2,,-28.9,,46.9,,0,,,,,,0.7,,,,30,,41,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-11,2022,2,11,,-25.3,,-28.2,,-26.8,,44.8,,0,,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-12,2022,2,12,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-13,2022,2,13,,-31.1,,-33.2,,-32.1,,50.1,,0,,,,,,0.9,,,,32,,43,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-14,2022,2,14,,-29.4,,-31.1,,-30.2,,48.2,,0,,,,,,0.4,,,,32,,43,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-15,2022,2,15,,-30,,-32.3,,-31.1,,49.1,,0,,,,,,,M,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-16,2022,2,16,,-26.7,,-32.3,,-29.5,,47.5,,0,,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-17,2022,2,17,,-22,,-26.7,,-24.3,,42.3,,0,,,,,,5.8,,,,32,,65,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-18,2022,2,18,,-23.3,,-27.9,,-25.6,,43.6,,0,,,,,,0,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-19,2022,2,19,,-26.9,,-29.9,,-28.4,,46.4,,0,,,,,,0.2,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-20,2022,2,20,,-29.9,,-34,,-32,,50,,0,,,,,,0,,,,11,,36,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-21,2022,2,21,,-16.5,,-30,,-23.2,,41.2,,0,,,,,,2.1,,,,17,,81,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-22,2022,2,22,,-11.1,,-16.5,,-13.8,,31.8,,0,,,,,,0,,,,33,,45,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-23,2022,2,23,,-8.8,,-11.1,,-10,,28,,0,,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-24,2022,2,24,,-10.6,,-17,,-13.8,,31.8,,0,,,,,,0.2,,,,32,,33,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-25,2022,2,25,,-17,,-23,,-20,,38,,0,,,,,,1.6,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-26,2022,2,26,,-22.8,,-26,,-24.4,,42.4,,0,,,,,,0.2,,,,12,,48,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-27,2022,2,27,,-18.2,,-22.8,,-20.5,,38.5,,0,,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-02-28,2022,2,28,,-17.1,,-18.9,,-18,,36,,0,,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-01,2022,3,1,,-16.7,,-18.8,,-17.7,,35.7,,0,,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-02,2022,3,2,,-15.5,,-17.7,,-16.6,,34.6,,0,,,,,,0.2,,,,14,,48,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-03,2022,3,3,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-04,2022,3,4,,-14.2,,-16.4,,-15.3,,33.3,,0,,,,,,0,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-05,2022,3,5,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-06,2022,3,6,,-9.4,,-10.3,,-9.8,,27.8,,0,,,,,,6.4,,,,32,,87,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-07,2022,3,7,,-10.3,,-12.7,,-11.5,,29.5,,0,,,,,,0.8,,,,31,,61,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-08,2022,3,8,,-12.6,,-14.9,,-13.8,,31.8,,0,,,,,,2.3,,,,9,,36,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-09,2022,3,9,,-14.8,,-15.6,,-15.2,,33.2,,0,,,,,,0,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-10,2022,3,10,,-15.6,,-16.2,,-15.9,,33.9,,0,,,,,,1.2,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-11,2022,3,11,,-16.2,,-17.2,,-16.7,,34.7,,0,,,,,,10.6,,,,34,,57,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-12,2022,3,12,,-17.1,,-18,,-17.6,,35.6,,0,,,,,,5.1,,,,33,,53,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-13,2022,3,13,,-18,,-20.3,,-19.1,,37.1,,0,,,,,,1.9,,,,30,,36,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-14,2022,3,14,,-17.5,,-20,,-18.8,,36.8,,0,,,,,,1,,,,30,,58,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-15,2022,3,15,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-16,2022,3,16,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-17,2022,3,17,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-18,2022,3,18,,-18.9,,-19.9,,-19.4,,37.4,,0,,,,,,1.2,,,,32,,52,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-19,2022,3,19,,-19.9,,-20.4,,-20.1,,38.1,,0,,,,,,1.2,,,,32,,48,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-20,2022,3,20,,-19.7,,-20.3,,-20,,38,,0,,,,,,1,,,,32,,57,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-21,2022,3,21,,-19.6,,-20.7,,-20.2,,38.2,,0,,,,,,42.8,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-22,2022,3,22,,-20.6,,-21.6,,-21.1,,39.1,,0,,,,,,2.2,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-23,2022,3,23,,-20.6,,-21.2,,-20.9,,38.9,,0,,,,,,2.3,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-24,2022,3,24,,-20.7,,-21.3,,-21,,39,,0,,,,,,0.7,,,,14,,46,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-25,2022,3,25,,-17.4,,-20.7,,-19,,37,,0,,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-26,2022,3,26,,-17.2,,-18.3,,-17.8,,35.8,,0,,,,,,1.4,,,,13,,34,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-27,2022,3,27,,-18.1,,-19.2,,-18.6,,36.6,,0,,,,,,2.5,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-28,2022,3,28,,-18.7,,-19.7,,-19.2,,37.2,,0,,,,,,2.4,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-29,2022,3,29,,-19.3,,-20.4,,-19.8,,37.8,,0,,,,,,2.7,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-30,2022,3,30,,-19.6,,-20.1,,-19.8,,37.8,,0,,,,,,2,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-03-31,2022,3,31,,-19.9,,-21,,-20.5,,38.5,,0,,,,,,4.4,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-01,2022,4,1,,-20.8,,-22.2,,-21.5,,39.5,,0,,,,,,2.9,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-02,2022,4,2,,-21.5,,-22.3,,-21.9,,39.9,,0,,,,,,2.7,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-03,2022,4,3,,-21.4,,-21.9,,-21.6,,39.6,,0,,,,,,3.4,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-04,2022,4,4,,-21.2,,-21.9,,-21.5,,39.5,,0,,,,,,3.1,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-05,2022,4,5,,-21.4,,-22,,-21.7,,39.7,,0,,,,,,3.2,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-06,2022,4,6,,-19.5,,-21.4,,-20.5,,38.5,,0,,,,,,1.5,,,,35,,42,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-07,2022,4,7,,-17.4,,-19.5,,-18.4,,36.4,,0,,,,,,1.5,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-08,2022,4,8,,-15.7,,-17.4,,-16.5,,34.5,,0,,,,,,40.4,,,,32,,93,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-09,2022,4,9,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-10,2022,4,10,,-15.5,,-17.2,,-16.4,,34.4,,0,,,,,,3.5,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-11,2022,4,11,,-16.1,,-16.8,,-16.4,,34.4,,0,,,,,,2.9,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-12,2022,4,12,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-13,2022,4,13,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-14,2022,4,14,,-13.6,,-15.7,,-14.6,,32.6,,0,,,,,,3.9,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-15,2022,4,15,,-15.6,,-16.9,,-16.2,,34.2,,0,,,,,,2.5,,,,14,,33,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-16,2022,4,16,,-16.5,,-17.2,,-16.9,,34.9,,0,,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-17,2022,4,17,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-18,2022,4,18,,-13.1,,-14.5,,-13.8,,31.8,,0,,,,,,2.5,,,,12,,33,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-19,2022,4,19,,-12.1,,-13.1,,-12.6,,30.6,,0,,,,,,2.1,,,,33,,38,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-20,2022,4,20,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-21,2022,4,21,,-12.1,,-12.3,,-12.2,,30.2,,0,,,,,,1.8,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-22,2022,4,22,,-12,,-12.5,,-12.2,,30.2,,0,,,,,,5.3,,,,12,,52,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-23,2022,4,23,,-10.5,,-12,,-11.3,,29.3,,0,,,,,,4.2,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-24,2022,4,24,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-25,2022,4,25,,-8,,-9.2,,-8.6,,26.6,,0,,,,,,4,,,,33,,38,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-26,2022,4,26,,-7.8,,-8,,-7.9,,25.9,,0,,,,,,1.6,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-27,2022,4,27,,-7.9,,-8.6,,-8.2,,26.2,,0,,,,,,4.2,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-28,2022,4,28,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-29,2022,4,29,,-7.9,,-9.4,,-8.7,,26.7,,0,,,,,,7.4,,,,14,,36,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-04-30,2022,4,30,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-01,2022,5,1,,-4.5,,-6.7,,-5.6,,23.6,,0,,,,,,10.5,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-02,2022,5,2,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-03,2022,5,3,,-4,,-4.9,,-4.4,,22.4,,0,,,,,,0,,,,33,,38,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-04,2022,5,4,,-4.9,,-5.6,,-5.3,,23.3,,0,,,,,,1.6,,,,32,,52,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-05,2022,5,5,,-5.3,,-5.5,,-5.4,,23.4,,0,,,,,,0.2,,,,32,,43,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-06,2022,5,6,,-4.9,,-5.3,,-5.1,,23.1,,0,,,,,,0,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-07,2022,5,7,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-08,2022,5,8,,-3.4,,-4.2,,-3.8,,21.8,,0,,,,,,0,,,,33,,51,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-09,2022,5,9,,-2.6,,-3.4,,-3,,21,,0,,,,,,0,,,,20,,37,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-10,2022,5,10,,-2.5,,-2.6,,-2.6,,20.6,,0,,,,,,0,,,,31,,58,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-11,2022,5,11,,-2.3,,-2.5,,-2.4,,20.4,,0,,,,,,0,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-12,2022,5,12,,-1.9,,-2.4,,-2.1,,20.1,,0,,,,,,0,,,,35,,31,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-13,2022,5,13,,-1.6,,-1.9,,-1.7,,19.7,,0,,,,,,2.2,,,,34,,42,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-14,2022,5,14,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-15,2022,5,15,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-16,2022,5,16,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-17,2022,5,17,,-2.1,,-2.5,,-2.3,,20.3,,0,,,,,,2.1,,,,35,,32,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-18,2022,5,18,,-2.5,,-2.7,,-2.6,,20.6,,0,,,,,,8.3,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-19,2022,5,19,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-20,2022,5,20,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-21,2022,5,21,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-22,2022,5,22,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-23,2022,5,23,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-24,2022,5,24,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-25,2022,5,25,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-26,2022,5,26,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-27,2022,5,27,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-28,2022,5,28,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-29,2022,5,29,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-30,2022,5,30,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-05-31,2022,5,31,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-01,2022,6,1,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-02,2022,6,2,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-03,2022,6,3,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-04,2022,6,4,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-05,2022,6,5,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-06,2022,6,6,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-07,2022,6,7,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-08,2022,6,8,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-09,2022,6,9,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-10,2022,6,10,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-11,2022,6,11,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-12,2022,6,12,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-13,2022,6,13,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-14,2022,6,14,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-15,2022,6,15,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-16,2022,6,16,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-17,2022,6,17,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-18,2022,6,18,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-19,2022,6,19,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-20,2022,6,20,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-21,2022,6,21,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-22,2022,6,22,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-23,2022,6,23,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-24,2022,6,24,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-25,2022,6,25,,,,,,,,,,,,,,,,,,,,,,,
-138.91,69.57,HERSCHEL ISLAND,2100636,2022-06-26,2022,6,26,,,,,,,,,,,,,,,,,,,,,,,
